31507,Bronze,1996 Summer,Volomymyr Volodymyrovych Shamenko,Ukraine,Gymnastics Men's Team All-Around
31508,Gold,1952 Summer,"Galina Yakovlevna Shamray (Rudko-, -Ilyina)",Soviet Union,Gymnastics Women's Team All-Around
31509,Silver,1952 Summer,"Galina Yakovlevna Shamray (Rudko-, -Ilyina)",Soviet Union,Gymnastics Women's Team Portable Apparatus
31510,Bronze,1936 Summer,Ibrahim Hassanien Shams,Egypt,Weightlifting Men's Featherweight
31511,Gold,1948 Summer,Ibrahim Hassanien Shams,Egypt,Weightlifting Men's Lightweight
31512,Silver,2016 Summer,Xiaona Shan,Germany,Table Tennis Women's Team
31513,Silver,1996 Summer,Shan Ying,China,Swimming Women's 4 x 100 metres Freestyle Relay
31514,Bronze,1996 Summer,Shan Ying,China,Swimming Women's 4 x 100 metres Medley Relay
31515,Gold,2002 Winter,Brendan Frederick Shanahan,Canada,Ice Hockey Men's Ice Hockey
31516,Silver,1988 Summer,Nurmagomed Magomedsandovich Shanavazov,Soviet Union,Boxing Men's Light-Heavyweight
31517,Gold,2008 Summer,Aida Vladimirovna Shanayeva,Russia,"Fencing Women's Foil, Team"
31518,Silver,2012 Summer,Aida Vladimirovna Shanayeva,Russia,"Fencing Women's Foil, Team"
31519,Bronze,2016 Summer,Shang Chunsong,China,Gymnastics Women's Team All-Around
31520,Silver,1968 Summer,"Dimit'ri ""Dito"" Shanidze",Soviet Union,Weightlifting Men's Featherweight
31521,Silver,1972 Summer,"Dimit'ri ""Dito"" Shanidze",Soviet Union,Weightlifting Men's Featherweight
31522,Bronze,1956 Summer,Joel Warren Shankle,United States,Athletics Men's 110 metres Hurdles
31523,Gold,2012 Summer,Eric Lee Shanteau,United States,Swimming Men's 4 x 100 metres Medley Relay
31524,Silver,1996 Summer,Anton Igorevich Shantyr,Russia,"Cycling Men's Team Pursuit, 4,000 metres"
31525,Silver,1968 Summer,Oleksandr Maksymovych Shaparenko,Soviet Union,"Canoeing Men's Kayak Singles, 1,000 metres"
31526,Gold,1968 Summer,Oleksandr Maksymovych Shaparenko,Soviet Union,"Canoeing Men's Kayak Doubles, 1,000 metres"
31527,Gold,1972 Summer,Oleksandr Maksymovych Shaparenko,Soviet Union,"Canoeing Men's Kayak Singles, 1,000 metres"
31528,Bronze,1972 Summer,Neal Shapiro,United States,"Equestrianism Mixed Jumping, Individual"
31529,Silver,1972 Summer,Neal Shapiro,United States,"Equestrianism Mixed Jumping, Team"
31530,Silver,1980 Summer,Yuriy Pavlovych Shapochka,Soviet Union,Rowing Men's Quadruple Sculls
31531,Gold,1980 Summer,Nataliya Vitalyevna Shaposhnikova (-Sut),Soviet Union,Gymnastics Women's Team All-Around
31532,Bronze,1980 Summer,Nataliya Vitalyevna Shaposhnikova (-Sut),Soviet Union,Gymnastics Women's Floor Exercise
31533,Gold,1980 Summer,Nataliya Vitalyevna Shaposhnikova (-Sut),Soviet Union,Gymnastics Women's Horse Vault
31534,Bronze,1980 Summer,Nataliya Vitalyevna Shaposhnikova (-Sut),Soviet Union,Gymnastics Women's Balance Beam
31535,Bronze,2004 Summer,Leonid Anatoliyovych Shaposhnykov,Ukraine,Rowing Men's Quadruple Sculls
31536,Silver,2012 Summer,Mariya Yuryevna Sharapova,Russia,Tennis Women's Singles
31537,Bronze,2012 Summer,Abdullah Waleed Al-Sharbatly,Saudi Arabia,"Equestrianism Mixed Jumping, Team"
31538,Silver,1952 Summer,"Thomas Frederick ""Tommy"" Shardelow",South Africa,"Cycling Men's Tandem Sprint, 2,000 metres"
31539,Silver,1952 Summer,"Thomas Frederick ""Tommy"" Shardelow",South Africa,"Cycling Men's Team Pursuit, 4,000 metres"
31540,Silver,1996 Summer,Sergey Aleksandrovich Sharikov,Russia,"Fencing Men's Sabre, Individual"
31541,Gold,1996 Summer,Sergey Aleksandrovich Sharikov,Russia,"Fencing Men's Sabre, Team"
31542,Gold,2000 Summer,Sergey Aleksandrovich Sharikov,Russia,"Fencing Men's Sabre, Team"
31543,Bronze,2004 Summer,Sergey Aleksandrovich Sharikov,Russia,"Fencing Men's Sabre, Team"
31544,Gold,1992 Summer,Rustam Khalimdzhanovych Sharipov,Unified Team,Gymnastics Men's Team All-Around
31545,Bronze,1996 Summer,Rustam Khalimdzhanovych Sharipov,Ukraine,Gymnastics Men's Team All-Around
31546,Gold,1996 Summer,Rustam Khalimdzhanovych Sharipov,Ukraine,Gymnastics Men's Parallel Bars
31547,Silver,1960 Summer,Jaman Lal Sharma,India,Hockey Men's Hockey
31548,Gold,1924 Summer,"Samuel Henry ""Sam"" Sharman",United States,"Shooting Men's Trap, Team"
31549,Gold,1980 Summer,Lyubov Georgyevna Sharmay (Goncharova-),Soviet Union,Basketball Women's Basketball
31550,Gold,1980 Summer,Yevgeny Konstantinovich Sharonov,Soviet Union,Water Polo Men's Water Polo
31551,Bronze,1988 Summer,Yevgeny Konstantinovich Sharonov,Soviet Union,Water Polo Men's Water Polo
31552,Bronze,1992 Summer,Yevgeny Konstantinovich Sharonov,Unified Team,Water Polo Men's Water Polo
31553,Gold,1964 Summer,Yury Dmitriyevich Sharov,Soviet Union,"Fencing Men's Foil, Team"
31554,Silver,1968 Summer,Yury Dmitriyevich Sharov,Soviet Union,"Fencing Men's Foil, Team"
31555,Gold,1988 Summer,Konstantin Grigoryevich Sharovarov,Soviet Union,Handball Men's Handball
31556,Bronze,2002 Winter,Doug Sharp,United States-2,Bobsleigh Men's Four
31557,Gold,2014 Winter,Patrick Sharp,Canada,Ice Hockey Men's Ice Hockey
31558,Gold,1912 Summer,"Ivan Gordon ""Ivor"" Sharpe",Great Britain,Football Men's Football
31559,Bronze,1984 Summer,"Anthony ""Tony"" Sharpe",Canada,Athletics Men's 4 x 100 metres Relay
31560,Gold,1976 Summer,Valery Petrovich Shary,Soviet Union,Weightlifting Men's Light-Heavyweight
31561,Gold,1956 Summer,Gennady Ivanovich Shatkov,Soviet Union,Boxing Men's Middleweight
31562,Bronze,1936 Winter,"Francis John ""Frank"" Shaughnessy, Jr.",United States,Ice Hockey Men's Ice Hockey
31563,Gold,2012 Summer,Lasha Shavdatuashvili,Georgia,Judo Men's Half-Lightweight
31564,Bronze,2016 Summer,Lasha Shavdatuashvili,Georgia,Judo Men's Lightweight
31565,Gold,1960 Summer,Robert' Shavlaq'adze,Soviet Union,Athletics Men's High Jump
31566,Bronze,1980 Summer,Sergey Dmitriyevich Shavlo,Soviet Union,Football Men's Football
31567,Bronze,1908 Summer,"Arthur Briggs ""Art"" Shaw",United States,Athletics Men's 110 metres Hurdles
31568,Bronze,2008 Summer,Bryony Elisabeth Shaw,Great Britain,Sailing Women's Windsurfer
31569,Gold,1972 Summer,John Cameron Shaw,Australia,Sailing Mixed Three Person Keelboat
31570,Silver,1976 Summer,"Timothy Andrew ""Tim"" Shaw",United States,Swimming Men's 400 metres Freestyle
31571,Gold,1976 Summer,"Timothy Andrew ""Tim"" Shaw",United States,Swimming Men's 4 x 200 metres Freestyle Relay
31572,Silver,1984 Summer,"Timothy Andrew ""Tim"" Shaw",United States,Water Polo Men's Water Polo
31573,Silver,1996 Summer,Georgy Ivanovich Shayduko,Russia,Sailing Mixed Three Person Keelboat
31574,Bronze,1964 Summer,Tatyana Sergeyevna Shchelkanova,Soviet Union,Athletics Women's Long Jump
31575,Silver,1996 Summer,Mikhail Anatolyevich Shchennikov,Russia,Athletics Men's 50 kilometres Walk
31576,Silver,1952 Summer,Leonid Mikhaylovich Shcherbakov,Soviet Union,Athletics Men's Triple Jump
31577,Silver,1952 Summer,Sergey Semyonovich Shcherbakov,Soviet Union,Boxing Men's Welterweight
31578,Gold,1992 Summer,Vitaly Venediktovich Shcherbo,Unified Team,Gymnastics Men's Individual All-Around
31579,Gold,1992 Summer,Vitaly Venediktovich Shcherbo,Unified Team,Gymnastics Men's Team All-Around
31580,Gold,1992 Summer,Vitaly Venediktovich Shcherbo,Unified Team,Gymnastics Men's Horse Vault
31581,Gold,1992 Summer,Vitaly Venediktovich Shcherbo,Unified Team,Gymnastics Men's Parallel Bars
31582,Gold,1992 Summer,Vitaly Venediktovich Shcherbo,Unified Team,Gymnastics Men's Rings
31583,Gold,1992 Summer,Vitaly Venediktovich Shcherbo,Unified Team,Gymnastics Men's Pommelled Horse
31584,Bronze,1996 Summer,Vitaly Venediktovich Shcherbo,Belarus,Gymnastics Men's Individual All-Around
31585,Bronze,1996 Summer,Vitaly Venediktovich Shcherbo,Belarus,Gymnastics Men's Horse Vault
31586,Bronze,1996 Summer,Vitaly Venediktovich Shcherbo,Belarus,Gymnastics Men's Parallel Bars
31587,Bronze,1996 Summer,Vitaly Venediktovich Shcherbo,Belarus,Gymnastics Men's Horizontal Bar
31588,Silver,1976 Summer,Lyudmila Ivanovna Shchetinina,Soviet Union,Volleyball Women's Volleyball
31589,Silver,1972 Summer,Vladimir Borisovich Shchukin,Soviet Union,Gymnastics Men's Team All-Around
31590,Bronze,2000 Summer,Roman Anatoliyovych Shchurenko,Ukraine,Athletics Men's Long Jump
31591,Bronze,2004 Summer,Tatyana Nikolayevna Shchyegoleva,Russia,Basketball Women's Basketball
31592,Bronze,2008 Summer,Tatyana Nikolayevna Shchyegoleva,Russia,Basketball Women's Basketball
31593,Gold,1932 Winter,"John Amos ""Jack"" Shea",United States,Speed Skating Men's 500 metres
31594,Gold,1932 Winter,"John Amos ""Jack"" Shea",United States,"Speed Skating Men's 1,500 metres"
31595,Gold,2002 Winter,"James Edmund ""Jim"" Shea, Jr.",United States,Skeleton Men's Skeleton
31596,Bronze,1932 Summer,"Charles Miller Sheaffer, Jr.",United States,Hockey Men's Hockey
31597,Gold,2000 Summer,Courtney Amanda Shealy (-Hart),United States,Swimming Women's 4 x 100 metres Freestyle Relay
31598,Gold,2000 Summer,Courtney Amanda Shealy (-Hart),United States,Swimming Women's 4 x 100 metres Medley Relay
31599,Silver,1992 Summer,"Janet Lee ""Jan"" Shearer (-Jones)",New Zealand,Sailing Women's Two Person Dinghy
31600,Bronze,1932 Summer,Curtis Charles Shears,United States,"Fencing Men's epee, Team"
31601,Silver,2000 Summer,Kathy Sheehy,United States,Water Polo Women's Water Polo
31602,Silver,1972 Winter,"Timothy Kane ""Tim"" Sheehy",United States,Ice Hockey Men's Ice Hockey
31603,Gold,1956 Summer,Gillian Mary Sheen (-Donaldson),Great Britain,"Fencing Women's Foil, Individual"
31604,Silver,1998 Winter,"Gordon M. ""Gordy"" Sheer",United States-1,Luge Mixed (Men)'s Doubles
31605,Bronze,1972 Summer,Gary Peter Sheerer,United States,Water Polo Men's Water Polo
31606,Gold,2000 Summer,Ben M. Sheets,United States,Baseball Men's Baseball
31607,Gold,1952 Summer,"Donald Alexander ""Don"" Sheff",United States,Swimming Men's 4 x 200 metres Freestyle Relay
31608,Gold,1924 Summer,"Frederick ""Fred"" Sheffield",United States,Rowing Men's Coxed Eights
31609,Bronze,2016 Summer,Abdullahi Shehu,Nigeria,Football Men's Football
31610,Silver,1972 Summer,Muhammad Zahid Sheikh,Pakistan,Hockey Men's Hockey
31611,Silver,1972 Summer,Muhammad Shahnaz Sheikh,Pakistan,Hockey Men's Hockey
31612,Bronze,1976 Summer,Muhammad Shahnaz Sheikh,Pakistan,Hockey Men's Hockey
31613,Gold,2008 Summer,Sheilla Tavares de Castro Blassioli,Brazil,Volleyball Women's Volleyball
31614,Gold,2012 Summer,Sheilla Tavares de Castro Blassioli,Brazil,Volleyball Women's Volleyball
31615,Silver,2000 Summer,Shelda Kelly Bruno Bede,Brazil-1,Beach Volleyball Women's Beach Volleyball
31616,Silver,2004 Summer,Shelda Kelly Bruno Bede,Brazil-1,Beach Volleyball Women's Beach Volleyball
31617,Gold,1900 Summer,"Richard ""Dick"" Sheldon",United States,Athletics Men's Shot Put
31618,Bronze,1900 Summer,"Richard ""Dick"" Sheldon",United States,Athletics Men's Discus Throw
31619,Gold,1904 Summer,George Herbert Sheldon,United States,Diving Men's Springboard
31620,Bronze,1900 Summer,Lewis Pendleton Sheldon,United States,Athletics Men's Standing High Jump
31621,Bronze,1900 Summer,Lewis Pendleton Sheldon,United States,Athletics Men's Triple Jump
31622,Bronze,2012 Summer,Taras Oleksandrovych Shelestiuk,Ukraine,Boxing Men's Welterweight
31623,Gold,1980 Summer,Sergey Vasilyevich Shelpakov,Soviet Union,Cycling Men's 100 kilometres Team Time Trial
31624,Bronze,1984 Summer,Karen Christina Shelton (-Scroggs),United States,Hockey Women's Hockey
31625,Bronze,1960 Winter,Anatoly Ivanovich Shelyukhin,Soviet Union,Cross Country Skiing Men's 4 x 10 kilometres Relay
31626,Silver,1980 Summer,Vladimir Ilyich Shemetov,Soviet Union,Swimming Men's 4 x 100 metres Medley Relay
31627,Gold,2012 Summer,Yana Volodymyrivna Shemiakina,Ukraine,"Fencing Women's epee, Individual"
31628,Silver,1996 Summer,Shen Jian,China,Gymnastics Men's Team All-Around
31629,Bronze,2002 Winter,Shen Xue,China-1,Figure Skating Mixed Pairs
31630,Bronze,2006 Winter,Shen Xue,China-3,Figure Skating Mixed Pairs
31631,Gold,2010 Winter,Shen Xue,China-1,Figure Skating Mixed Pairs
31632,Bronze,1992 Summer,Sheng Zetian,China,"Wrestling Men's Bantamweight, Greco-Roman"
31633,Bronze,1996 Summer,Sheng Zetian,China,"Wrestling Men's Bantamweight, Greco-Roman"
31634,Bronze,2000 Summer,Sheng Zetian,China,"Wrestling Men's Featherweight, Greco-Roman"
31635,Gold,1984 Winter,Sergey Mikhaylovich Shepelyev,Soviet Union,Ice Hockey Men's Ice Hockey
31636,Bronze,1908 Summer,Charles Woolley Shepherd,Wales-4,Hockey Men's Hockey
31637,Silver,1948 Summer,Dennis Graham Shepherd,South Africa,Boxing Men's Featherweight
31638,Gold,1908 Summer,John James Shepherd,London City Police-1,Tug-Of-War Men's Tug-Of-War
31639,Silver,1912 Summer,John James Shepherd,Great Britain,Tug-Of-War Men's Tug-Of-War
31640,Gold,1920 Summer,John James Shepherd,Great Britain,Tug-Of-War Men's Tug-Of-War
31641,Bronze,1924 Summer,Dorothy Cunliffe Shepherd-Barron,Great Britain-1,Tennis Women's Doubles
31642,Silver,1956 Summer,"David Joseph ""Dave"" Sheppard",United States,Weightlifting Men's Middle-Heavyweight
31643,Gold,1908 Summer,"Melvin Winfield ""Mel"" Sheppard",United States,Athletics Men's 800 metres
31644,Gold,1908 Summer,"Melvin Winfield ""Mel"" Sheppard",United States,"Athletics Men's 1,500 metres"
31645,Gold,1908 Summer,"Melvin Winfield ""Mel"" Sheppard",United States,"Athletics Men's 1,600 metres Medley Relay"
31646,Silver,1912 Summer,"Melvin Winfield ""Mel"" Sheppard",United States,Athletics Men's 800 metres
31647,Gold,1912 Summer,"Melvin Winfield ""Mel"" Sheppard",United States,Athletics Men's 4 x 400 metres Relay
31648,Gold,1976 Summer,"Steven Bernard ""Steve"" Sheppard",United States,Basketball Men's Basketball
31649,Gold,1904 Summer,Martin Joseph Sheridan,United States,Athletics Men's Discus Throw
31650,Silver,1906 Summer,Martin Joseph Sheridan,United States,Athletics Men's Standing High Jump
31651,Silver,1906 Summer,Martin Joseph Sheridan,United States,Athletics Men's Standing Long Jump
31652,Gold,1906 Summer,Martin Joseph Sheridan,United States,Athletics Men's Shot Put
31653,Silver,1906 Summer,Martin Joseph Sheridan,United States,Athletics Men's Stone Throw
31654,Gold,1906 Summer,Martin Joseph Sheridan,United States,Athletics Men's Discus Throw
31655,Bronze,1908 Summer,Martin Joseph Sheridan,United States,Athletics Men's Standing Long Jump
31656,Gold,1908 Summer,Martin Joseph Sheridan,United States,Athletics Men's Discus Throw
31657,Gold,1908 Summer,Martin Joseph Sheridan,United States,"Athletics Men's Discus Throw, Greek Style"
31658,Gold,1964 Summer,Patience Halsey Sherman,United States,Swimming Women's 4 x 100 metres Freestyle Relay
31659,Gold,1924 Winter,Antarge Sherpa,India,Alpinism Mixed Alpinism
31660,Gold,1924 Winter,Lhakpa Sherpa,India,Alpinism Mixed Alpinism
31661,Gold,1924 Winter,Narbu Sherpa,India,Alpinism Mixed Alpinism
31662,Gold,1924 Winter,Pasang Sherpa,India,Alpinism Mixed Alpinism
31663,Gold,1924 Winter,Pembra Sherpa,India,Alpinism Mixed Alpinism
31664,Gold,1924 Winter,Sange Sherpa,India,Alpinism Mixed Alpinism
31665,Gold,1924 Winter,Temba Sherpa,India,Alpinism Mixed Alpinism
31666,Gold,1906 Summer,"William John ""Billy"" Sherring",Canada,Athletics Men's Marathon
31667,Gold,1976 Summer,Nataliya Leonidivna Sherstiuk-Tymoshkina,Soviet Union,Handball Women's Handball
31668,Gold,1980 Summer,Nataliya Leonidivna Sherstiuk-Tymoshkina,Soviet Union,Handball Women's Handball
31669,Gold,1988 Summer,Imran Ahmed Khan Sherwani,Great Britain,Hockey Men's Hockey
31670,Gold,1984 Summer,Salim Sherwani,Pakistan,Hockey Men's Hockey
31671,Silver,1972 Summer,Salim Sherwani,Pakistan,Hockey Men's Hockey
31672,Bronze,1976 Summer,Salim Sherwani,Pakistan,Hockey Men's Hockey
31673,Bronze,1968 Summer,John Sherwood,Great Britain,Athletics Men's 400 metres Hurdles
31674,Silver,2004 Summer,Marina Igorevna Sheshenina,Russia,Volleyball Women's Volleyball
31675,Silver,1988 Summer,Vladimir Zaripzyanovich Shestakov,Soviet Union,Judo Men's Middleweight
31676,Gold,1996 Summer,Dmitry Stepanovich Shevchenko,Russia,"Fencing Men's Foil, Team"
31677,Bronze,2000 Summer,Dmitry Stepanovich Shevchenko,Russia,"Fencing Men's Foil, Individual"
31678,Bronze,2004 Summer,Liudmyla Dmytrivna Shevchenko,Ukraine,Handball Women's Handball
31679,Gold,1988 Summer,Yelena Nikolayevna Shevchenko,Soviet Union,Gymnastics Women's Team All-Around
31680,Gold,1988 Summer,Yury Anatolyevich Shevtsov,Soviet Union,Handball Men's Handball
31681,Gold,2002 Winter,Tammy Lee Shewchuk (-Dryden),Canada,Ice Hockey Women's Ice Hockey
31682,Gold,2004 Summer,Kyle Keith Shewfelt,Canada,Gymnastics Men's Floor Exercise
31683,Silver,1996 Summer,Shi Guihong,China,Football Women's Football
31684,Bronze,2016 Summer,Shi Jinglin,China,Swimming Women's 200 metres Breaststroke
31685,Bronze,2014 Winter,Shi Jingnan,China,"Short Track Speed Skating Men's 5,000 metres Relay"
31686,Gold,2016 Summer,Shi Tingmao,China,Diving Women's Springboard
31687,Gold,2016 Summer,Shi Tingmao,China,Diving Women's Synchronized Springboard
31688,Gold,2016 Summer,Shi Zhiyong,China,Weightlifting Men's Lightweight
31689,Gold,2004 Summer,Shi Zhiyong,China,Weightlifting Men's Featherweight
31690,Gold,2004 Summer,Ai Shibata,Japan,Swimming Women's 800 metres Freestyle
31691,Silver,1932 Summer,Katsumi Shibata,Japan,Hockey Men's Hockey
31692,Gold,1964 Summer,Ayano Shibuki (-Yaegashi),Japan,Volleyball Women's Volleyball
31693,Silver,1904 Summer,"Thaddeus Rutter ""Thad"" Shideler",United States,Athletics Men's 110 metres Hurdles
31694,Silver,1968 Summer,Aleksandr Georgiyevich Shidlovsky,Soviet Union,Water Polo Men's Water Polo
31695,Gold,1972 Summer,Aleksandr Georgiyevich Shidlovsky,Soviet Union,Water Polo Men's Water Polo
31696,Gold,2012 Summer,Claressa Maria Shields,United States,Boxing Women's Middleweight
31697,Gold,2016 Summer,Claressa Maria Shields,United States,Boxing Women's Middleweight
31698,Bronze,1920 Summer,"Marion Lawrence ""Larry"" Shields",United States,"Athletics Men's 1,500 metres"
31699,Gold,1920 Summer,"Marion Lawrence ""Larry"" Shields",United States,"Athletics Men's 3,000 metres, Team"
31700,Bronze,1968 Summer,"Susanne Marie ""Susan"" Shields (-White)",United States,Swimming Women's 100 metres Butterfly
31701,Gold,1968 Summer,"Susanne Marie ""Susan"" Shields (-White)",United States,Swimming Women's 4 x 100 metres Medley Relay
31702,Gold,2016 Summer,"Thomas Allen ""Tom"" Shields",United States,Swimming Men's 4 x 100 metres Medley Relay
31703,Gold,2014 Winter,Mikaela Pauline Shiffrin,United States,Alpine Skiing Women's Slalom
31704,Silver,1996 Summer,Yumiko Shige,Japan,Sailing Women's Two Person Dinghy
31705,Bronze,2014 Winter,Yekaterina Vladimirovna Shikhova,Russia,Speed Skating Women's Team Pursuit (6 laps)
31706,Silver,1992 Summer,Nataliya Ivanovna Shikolenko,Unified Team,Athletics Women's Javelin Throw
31707,Gold,1932 Summer,Jean Marie Shiley (-Newhouse),United States,Athletics Women's High Jump
31708,Gold,1956 Winter,Boris Arsenyevich Shilkov,Soviet Union,"Speed Skating Men's 5,000 metres"
31709,Gold,1988 Summer,Irina Olegovna Shilova,Soviet Union,"Shooting Women's Air Rifle, 10 metres"
31710,Bronze,2014 Winter,Shim Seok-Hui,South Korea,"Short Track Speed Skating Women's 1,000 metres"
31711,Silver,2014 Winter,Shim Seok-Hui,South Korea,"Short Track Speed Skating Women's 1,500 metres"
31712,Gold,2014 Winter,Shim Seok-Hui,South Korea,"Short Track Speed Skating Women's 3,000 metres Relay"
31713,Silver,1972 Summer,Seiko Shimakage,Japan,Volleyball Women's Volleyball
31714,Gold,2000 Summer,Vera Vladimirovna Shimanskaya,Russia,Rhythmic Gymnastics Women's Group
31715,Silver,1968 Summer,Kenji Shimaoka,Japan,Volleyball Men's Volleyball
31716,Gold,1972 Summer,Kenji Shimaoka,Japan,Volleyball Men's Volleyball
31717,Bronze,2002 Winter,Brian Lee Shimer,United States-2,Bobsleigh Men's Four
31718,Gold,1998 Winter,Hiroyasu Shimizu,Japan,Speed Skating Men's 500 metres
31719,Bronze,1998 Winter,Hiroyasu Shimizu,Japan,"Speed Skating Men's 1,000 metres"
31720,Silver,2002 Winter,Hiroyasu Shimizu,Japan,Speed Skating Men's 500 metres
31721,Bronze,1960 Summer,Keigo Shimizu,Japan,Swimming Men's 4 x 100 metres Medley Relay
31722,Bronze,2004 Summer,Naoyuki Shimizu,Japan,Baseball Men's Baseball
31723,Bronze,2014 Winter,Reruhi Shimizu,Japan,"Ski Jumping Men's Large Hill, Team"
31724,Bronze,2012 Summer,Satoshi Shimizu,Japan,Boxing Men's Bantamweight
31725,Bronze,2016 Summer,Shin Seung-Chan,South Korea-1,Badminton Women's Doubles
31726,Silver,1976 Summer,"Michael Lyle ""Mike"" Shine",United States,Athletics Men's 400 metres Hurdles
31727,Bronze,2012 Summer,Risa Shinnabe,Japan,Volleyball Women's Volleyball
31728,Silver,2000 Summer,Shinichi Shinohara,Japan,Judo Men's Heavyweight
31729,Gold,1964 Summer,Yoko Shinozaki (-Tamura),Japan,Volleyball Women's Volleyball
31730,Silver,1972 Summer,Michiko Shiokawa (-Furuhashi),Japan,Volleyball Women's Volleyball
31731,Silver,2008 Summer,Nataliya Borisovna Shipilova,Russia,Handball Women's Handball
31732,Gold,1964 Summer,Jerry Franklin Shipp,United States,Basketball Men's Basketball
31733,Silver,1960 Summer,"Geoffrey Lloyd ""Geoff"" Shipton",Australia,Swimming Men's 4 x 100 metres Medley Relay
31734,Bronze,2010 Winter,Anton Vladimirovich Shipulin,Russia,Biathlon Men's 4 x 7.5 kilometres Relay
31735,Gold,2014 Winter,Anton Vladimirovich Shipulin,Russia,Biathlon Men's 4 x 7.5 kilometres Relay
31736,Silver,1968 Summer,Mamoru Shiragami,Japan,Volleyball Men's Volleyball
31737,Gold,2016 Summer,Kenzo Shirai,Japan,Gymnastics Men's Team All-Around
31738,Bronze,2016 Summer,Kenzo Shirai,Japan,Gymnastics Men's Horse Vault
31739,Silver,1972 Summer,Takako Shirai (-Takagi),Japan,Volleyball Women's Volleyball
31740,Gold,1976 Summer,Takako Shirai (-Takagi),Japan,Volleyball Women's Volleyball
31741,Bronze,1964 Summer,Toshiko Shirasu-Aihara,Japan,Gymnastics Women's Team All-Around
31742,Silver,1968 Summer,"Robert Alan ""Bob"" Shirlaw",Australia,Rowing Men's Coxed Eights
31743,Silver,1960 Summer,Dorothy Ada Shirley (-Emerson),Great Britain,Athletics Women's High Jump
31744,Gold,1992 Summer,Aleksandr Sergeyevich Shirshov,Unified Team,"Fencing Men's Sabre, Team"
31745,Gold,2000 Summer,Olga Vasilyevna Shishigina (-Kutsakova),Kazakhstan,Athletics Women's 100 metres Hurdles
31746,Silver,1968 Summer,Kunie Shishikura,Japan,Volleyball Women's Volleyball
31747,Gold,2012 Summer,Alla Anatolyevna Shishkina,Russia,Synchronized Swimming Women's Team
31748,Gold,2016 Summer,Alla Anatolyevna Shishkina,Russia,Synchronized Swimming Women's Team
31749,Gold,1960 Summer,Lyudmila Nikolayevna Shishova,Soviet Union,"Fencing Women's Foil, Team"
31750,Silver,1964 Summer,Lyudmila Nikolayevna Shishova,Soviet Union,"Fencing Women's Foil, Team"
31751,Bronze,1984 Winter,Nataliya Grigoryevna Shive-Glebova,Soviet Union,Speed Skating Women's 500 metres
31752,Bronze,2012 Summer,Marina Ivanovna Shkermankova,Belarus,Weightlifting Women's Light-Heavyweight
31753,Bronze,2012 Summer,Svetlana Vladimirovna Shkolina,Russia,Athletics Women's High Jump
31754,Silver,1988 Summer,Vladimir Petrovich Shkurikhin,Soviet Union,Volleyball Men's Volleyball
31755,Gold,2008 Summer,Darya Valeryevna Shkurikhina,Russia,Rhythmic Gymnastics Women's Group
31756,Gold,1988 Summer,Olha Dmytrivna Shkurnova (Pozdniakova-),Soviet Union,Volleyball Women's Volleyball
31757,Bronze,1956 Summer,Yury Aleksandrovich Shlyapin,Soviet Union,Water Polo Men's Water Polo
31758,Gold,1972 Summer,Vladimir Konstantinovich Shmelyov,Soviet Union,Modern Pentathlon Men's Team
31759,Silver,2016 Summer,Darya Mikhaylovna Shmelyova,Russia,Cycling Women's Team Sprint
31760,Gold,1992 Summer,Marina Konstantinovna Shmonina,Unified Team,Athletics Women's 4 x 400 metres Relay
31761,Bronze,2014 Winter,Simon Shnapir,United States,Figure Skating Mixed Team
31762,Bronze,2016 Summer,Erik Thomas Shoji,United States,Volleyball Men's Volleyball
31763,Bronze,2016 Summer,Kawika Shoji,United States,Volleyball Men's Volleyball
31764,Bronze,1964 Summer,Toshio Shoji,Japan,Swimming Men's 4 x 200 metres Freestyle Relay
31765,Gold,2008 Summer,Lindsay Shoop,United States,Rowing Women's Coxed Eights
31766,Silver,1972 Summer,Atanas Shopov,Bulgaria,Weightlifting Men's Middle-Heavyweight
31767,Bronze,1976 Summer,Atanas Shopov,Bulgaria,Weightlifting Men's Middle-Heavyweight
31768,Gold,2004 Summer,Anna Vladimirovna Shorina,Russia,Synchronized Swimming Women's Team
31769,Gold,2008 Summer,Anna Vladimirovna Shorina,Russia,Synchronized Swimming Women's Team
31770,Gold,1972 Summer,Frank Charles Shorter,United States,Athletics Men's Marathon
31771,Silver,1976 Summer,Frank Charles Shorter,United States,Athletics Men's Marathon
31772,Gold,1996 Summer,Ghada Shouaa,Syria,Athletics Women's Heptathlon
31773,Silver,1920 Summer,Ralph Samuel Shove,Great Britain,Rowing Men's Coxed Eights
31774,Gold,1908 Summer,Stanley Howard Shoveller,England-1,Hockey Men's Hockey
31775,Gold,1920 Summer,Stanley Howard Shoveller,Great Britain,Hockey Men's Hockey
31776,Gold,1972 Summer,Dana Jayne Shrader (-Butler),United States,Swimming Women's 4 x 100 metres Medley Relay
31777,Silver,1956 Summer,Marley Lynn Shriver (-Tobian),United States,Swimming Women's 4 x 100 metres Freestyle Relay
31778,Gold,1988 Summer,"Pamela Howard ""Pam"" Shriver (-Shapiro, -Lazenby)",United States,Tennis Women's Doubles
31779,Gold,1992 Winter,Mikhail Alekseyevich Shtalenkov,Unified Team,Ice Hockey Men's Ice Hockey
31780,Silver,1998 Winter,Mikhail Alekseyevich Shtalenkov,Russia,Ice Hockey Men's Ice Hockey
